Unnamed: 0.1,Unnamed: 0,Organisation,Location,Date,Detail,Rocket_Status,Price,Mission_Status,Latitude,Longitude,Humidity,Temperature,Wind_Speed
10,10,Northrop,"LP-0B, Wallops Flight Facility, Virginia, USA","Wed Jul 15, 2020 13:46 UTC",Minotaur IV | NROL-129,StatusActive,46.0,Success,37.94074,-75.46742,42.6035318381414,15.614255840809532,9.200373739896659
11,11,ExPace,"Site 95, Jiuquan Satellite Launch Center, China","Fri Jul 10, 2020 04:17 UTC","Kuaizhou 11 | Jilin-1 02E, CentiSpace-1 S2",StatusActive,28.3,Failure,40.964989,100.2838215,74.53720584127697,12.266947092469021,12.465035550197877
12,12,CASC,"LC-3, Xichang Satellite Launch Center, China","Thu Jul 09, 2020 12:11 UTC",Long March 3B/E | Apstar-6D,StatusActive,29.15,Success,35.0,105.0,63.72383358359308,20.229791544478793,6.830874943828186
13,13,IAI,"Pad 1, Palmachim Airbase, Israel","Mon Jul 06, 2020 01:00 UTC",Shavit-2 | Ofek-16,StatusActive,,Success,31.5,34.75,50.12935929479874,23.376704960165423,8.547743426600935
14,14,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Sat Jul 04, 2020 23:44 UTC",Long March 2D | Shiyan-6 02,StatusActive,29.75,Success,35.0,105.0,64.0804744975772,-2.980049112741919,14.429551419968705
15,15,Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand","Sat Jul 04, 2020 21:19 UTC",Electron/Curie | Pics Or It Didn??¦t Happen,StatusActive,7.5,Failure,-42.03333,173.85,55.70804052758647,3.344337091711841,11.652157657979032
16,16,CASC,"LC-9, Taiyuan Satellite Launch Center, China","Fri Jul 03, 2020 03:10 UTC",Long March 4B | Gaofen Duomo & BY-02,StatusActive,64.68,Success,35.0,105.0,61.680295949203646,0.6557087109783364,13.057354708289255
17,17,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Tue Jun 30, 2020 20:10 UTC",Falcon 9 Block 5 | GPS III SV03,StatusActive,50.0,Success,28.39402,-80.603151,76.39549219911397,5.253626764352306,5.87666516553526
18,18,CASC,"LC-2, Xichang Satellite Launch Center, China","Tue Jun 23, 2020 01:43 UTC",Long March 3B/E | Beidou-3 G3,StatusActive,29.15,Success,35.0,105.0,54.627657288805665,24.97745914570819,12.75263326565028
19,19,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Wed Jun 17, 2020 07:19 UTC","Long March 2D | Gaofen-9 03, Pixing III A & HEAD-5",StatusActive,29.75,Success,35.0,105.0,81.89848098186361,-3.041408313472685,14.540236676426433
20,20,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Sat Jun 13, 2020 09:21 UTC",Falcon 9 Block 5 | Starlink V1 L8 & SkySat 16 to 18,StatusActive,50.0,Success,28.39402,-80.603151,42.06982985548034,22.65135270373319,2.499568247543303
21,21,Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand","Sat Jun 13, 2020 05:12 UTC",Electron/Curie | Don't stop me now!,StatusActive,7.5,Success,-42.03333,173.85,53.71511778127782,3.8153627228305,9.803864878314322
22,22,CASC,"LC-9, Taiyuan Satellite Launch Center, China","Wed Jun 10, 2020 18:31 UTC",Long March 2C | Haiyang-1D,StatusActive,30.8,Success,35.0,105.0,53.35104046230879,3.708682257372561,10.360779154087227
23,23,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Thu Jun 04, 2020 01:25 UTC",Falcon 9 Block 5 | Starlink V1 L7,StatusActive,50.0,Success,28.39402,-80.603151,65.51534418302825,15.190297770033142,2.6426178148450576
24,24,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Sun May 31, 2020 08:53 UTC",Long March 2D | Gaofen-9-02 & HEAD-4,StatusActive,29.75,Success,35.0,105.0,73.36663509608219,1.4008244059274277,7.385392188290087
25,25,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Sat May 30, 2020 19:22 UTC",Falcon 9 Block 5 | SpaceX Demo-2,StatusActive,50.0,Success,30.919409,-87.314059,65.21589323392679,4.9997630632279675,14.83843474754426
26,26,CASC,"Xichang Satellite Launch Center, China","Fri May 29, 2020 20:13 UTC",Long March 11 | XJS-G and XJS-H,StatusActive,5.3,Success,28.2457616,102.027938,40.41810310524446,26.66188586356101,4.829230024727907
27,27,Virgin Orbit,"Cosmic Girl, Mojave Air and Space Port, California, USA","Mon May 25, 2020 19:50 UTC",LauncherOne | Demo Flight,StatusActive,12.0,Failure,35.073026,-117.964936,61.26392679139881,-2.1022375649535165,14.23629030624424
28,28,VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia","Fri May 22, 2020 07:31 UTC",Soyuz 2.1b/Fregat-M | Cosmos 2546,StatusActive,,Success,60.0,100.0,73.21332019665749,6.706510893126786,8.84789396084226
29,29,MHI,"LA-Y2, Tanegashima Space Center, Japan","Wed May 20, 2020 17:31 UTC",H-IIB | HTV-9,StatusRetired,112.5,Success,35.68536,139.75309,60.72309545490492,-9.744075863164849,13.393490052792592
30,30,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Sun May 17, 2020 13:14 UTC",Atlas V 501 | OTV-6 (USSF-7),StatusActive,120.0,Success,28.39402,-80.603151,47.093146531887,16.06829337387592,3.166449712461648
31,31,ExPace,"Site 95, Jiuquan Satellite Launch Center, China","Tue May 12, 2020 01:16 UTC",Kuaizhou 1A | Xingyun-2 01 (Wuhan) & 02,StatusActive,,Success,40.964989,100.2838215,65.51993438566733,9.175449332790489,13.860307157256077
32,32,CASC,"LC-101, Wenchang Satellite Launch Center, China","Tue May 05, 2020 10:00 UTC",Long March 5B | Test Flight (New Crew Capsule),StatusActive,,Success,35.0,105.0,83.68963923143207,-4.6191527221154205,14.331780843124971
33,33,Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sat Apr 25, 2020 01:51 UTC",Soyuz 2.1a | Progress MS-14,StatusActive,48.5,Success,46.0,63.25,73.96907318184006,-0.661331818954789,13.261184483858088
34,34,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Wed Apr 22, 2020 19:30 UTC",Falcon 9 Block 5 | Starlink V1 L6,StatusActive,50.0,Success,30.919409,-87.314059,68.0396862920004,11.295243917044719,11.625027427760662
35,35,IRGC,"Launch Plateform, Shahrud Missile Test Site","Wed Apr 22, 2020 03:59 UTC",Qased | Noor 1,StatusActive,,Success,36.426529,54.968635,62.718311535519895,19.929278755089655,5.179751028419356
36,36,CASC,"LC-2, Xichang Satellite Launch Center, China","Thu Apr 09, 2020 11:46 UTC",Long March 3B/E | Nusantara Dua,StatusActive,29.15,Failure,35.0,105.0,79.3185871289373,-9.981859995591146,11.363699890126012
37,37,Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Apr 09, 2020 08:05 UTC",Soyuz 2.1a | Soyuz MS-16,StatusActive,48.5,Success,46.0,63.25,69.89958071522807,-9.31637332702495,12.970571589812112
38,38,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Thu Mar 26, 2020 20:18 UTC",Atlas V 551 | AEHF 6,StatusActive,153.0,Success,28.39402,-80.603151,57.29779520573754,13.897689552213269,3.365086451412112
39,39,CASC,"LC-3, Xichang Satellite Launch Center, China","Tue Mar 24, 2020 03:43 UTC",Long March 2C | Yaogan-30-06,StatusActive,30.8,Success,35.0,105.0,78.49285625126322,-4.521129716855475,7.761067538743408
40,40,Arianespace,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Sat Mar 21, 2020 17:06 UTC",Soyuz 2.1b/Fregat | OneWeb #3,StatusActive,48.5,Success,46.0,63.25,67.64084884175392,12.7966537486033,12.409587887628772
41,41,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Wed Mar 18, 2020 12:16 UTC",Falcon 9 Block 5 | Starlink V1 L5,StatusActive,50.0,Success,30.919409,-87.314059,51.78653185966126,19.428825915654546,10.504060170184836
42,42,VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia","Mon Mar 16, 2020 18:28 UTC",Soyuz 2.1b/Fregat-M | Cosmos 2545,StatusActive,,Success,60.0,100.0,59.190365449140764,1.606693782703178,5.405037876612038
43,43,CASC,"LC-201, Wenchang Satellite Launch Center, China","Mon Mar 16, 2020 13:34 UTC",Long March 7A | XJY-6,StatusActive,,Failure,35.0,105.0,72.79082748815961,1.9598209864907423,14.678348429110573
44,44,CASC,"LC-2, Xichang Satellite Launch Center, China","Mon Mar 09, 2020 11:55 UTC",Long March 3B/E | Beidou-3 G2,StatusActive,29.15,Success,35.0,105.0,71.04539659275093,14.157148470747833,13.822824781578754
45,45,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Sat Mar 07, 2020 04:50 UTC",Falcon 9 Block 5 | CRS-20,StatusActive,50.0,Success,28.39402,-80.603151,44.209397231533984,28.410322735091615,5.542626474078863
46,46,VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia","Thu Feb 20, 2020 08:24 UTC",Soyuz 2.1a/Fregat-M | Meridian-M n†­19L,StatusActive,48.5,Success,60.0,100.0,77.99529038942156,4.330418863156103,5.309058645234428
47,47,CASC,"LC-3, Xichang Satellite Launch Center, China","Wed Feb 19, 2020 21:07 UTC",Long March 2D | XJS-C to F,StatusActive,29.75,Success,35.0,105.0,88.54220458833726,-7.058981392323806,14.530864541321973
48,48,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Tue Feb 18, 2020 22:18 UTC",Ariane 5 ECA | JCSAT-17 & GEO-KOMPSAT 2B,StatusActive,200.0,Success,16.239121,-61.365446,71.71394158596237,2.044993318916842,3.418386374547456
49,49,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Mon Feb 17, 2020 15:05 UTC",Falcon 9 Block 5 | Starlink V1 L4,StatusActive,50.0,Success,28.39402,-80.603151,76.8604331876501,10.479226992672004,5.699716978931702
50,50,Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA","Sat Feb 15, 2020 20:21 UTC",Antares 230+ | CRS NG-13,StatusActive,85.0,Success,37.94074,-75.46742,61.78107633358539,9.727528972722796,12.12681866794677
51,51,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Mon Feb 10, 2020 04:03 UTC",Atlas V 411 | Solar Orbiter,StatusActive,115.0,Success,28.39402,-80.603151,61.56019209639111,22.787873418810168,9.48584156406708
52,52,ISA,"Imam Khomeini Spaceport, Semnan Space Center, Iran","Sun Feb 09, 2020 15:48 UTC",Simorgh | Zafar 1,StatusActive,,Failure,32.0,53.0,80.55585235145608,-13.549862576343623,7.48912372159549
53,53,MHI,"LA-Y1, Tanegashima Space Center, Japan","Sun Feb 09, 2020 01:34 UTC",H-IIA 202 | IGS-Optical 7,StatusActive,90.0,Success,35.68536,139.75309,87.33378969809546,-9.748085562973909,11.436410644686614
54,54,Arianespace,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Feb 06, 2020 21:42 UTC",Soyuz 2.1b/Fregat | OneWeb #2,StatusActive,48.5,Success,46.0,63.25,86.87868944680665,-5.0060936026080824,6.7781731050335186
55,55,Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand","Fri Jan 31, 2020 02:56 UTC",Electron/Curie | Birds of a Feather / NROL-151,StatusActive,7.5,Success,-42.03333,173.85,80.05666871402242,-5.075003198040886,6.210226712608993
56,56,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Wed Jan 29, 2020 14:06 UTC",Falcon 9 Block 5 | Starlink V1 L3,StatusActive,50.0,Success,28.39402,-80.603151,53.46267023245605,23.569492650599578,3.122947932118258
57,57,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Sun Jan 19, 2020 15:30 UTC",Falcon 9 Block 5 | Crew Dragon Inflight Abort Test,StatusActive,50.0,Success,30.919409,-87.314059,58.84258645320963,7.786447712596601,9.125482409992127
58,58,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Thu Jan 16, 2020 21:05 UTC",Ariane 5 ECA | Eutelsat Konnect BB4A & GSAT-30,StatusActive,200.0,Success,16.239121,-61.365446,46.668980007525306,19.477972200211216,5.010079051945957
59,59,ExPace,"Site 95, Jiuquan Satellite Launch Center, China","Thu Jan 16, 2020 03:02 UTC",Kuaizhou 1A | Yinhe-1,StatusActive,,Success,40.964989,100.2838215,53.71529063940559,4.465825482437257,8.323870760856437
60,60,CASC,"LC-9, Taiyuan Satellite Launch Center, China","Wed Jan 15, 2020 02:53 UTC",Long March 2D | Jilin-1 Wideband 01 & ??uSat-7/8,StatusActive,29.75,Success,35.0,105.0,76.38497499097,5.754738235038786,12.242880768920978
61,61,CASC,"LC-2, Xichang Satellite Launch Center, China","Tue Jan 07, 2020 15:20 UTC",Long March 3B/E | TJSW-5,StatusActive,29.15,Success,35.0,105.0,50.08612045247797,12.317062623477671,14.269262689015477
62,62,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Tue Jan 07, 2020 02:19 UTC",Falcon 9 Block 5 | Starlink V1 L2,StatusActive,50.0,Success,28.39402,-80.603151,56.248070213658664,19.00994283076627,9.466845288349859
63,63,CASC,"LC-101, Wenchang Satellite Launch Center, China","Fri Dec 27, 2019 12:45 UTC",Long March 5 | Shijian-20,StatusActive,,Success,35.0,105.0,73.98630911523176,14.647821620309312,5.204619334004193
64,64,VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia","Thu Dec 26, 2019 23:11 UTC","Rokot/Briz KM | Gonets-M ???24, 25, 26 [block-15] & Blits-M1",StatusRetired,41.8,Success,60.0,100.0,71.45763133697652,-14.359087280674874,12.126165515332874
65,65,Roscosmos,"Site 81/24, Baikonur Cosmodrome, Kazakhstan","Tue Dec 24, 2019 12:03 UTC",Proton-M/DM-3 | Elektro-L n†­3,StatusActive,65.0,Success,46.0,63.25,65.88950659541936,-0.436449941360328,12.293417236774962
66,66,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA","Fri Dec 20, 2019 11:36 UTC",Atlas V N22 | Starliner OFT,StatusActive,,Success,28.39402,-80.603151,47.94390211580012,27.707769739954763,9.643656738325538
67,67,CASC,"LC-9, Taiyuan Satellite Launch Center, China","Fri Dec 20, 2019 03:22 UTC","Long March 4B | CBERS-4A, ETRSS-1 & Others",StatusActive,64.68,Success,35.0,105.0,70.40646020337425,-3.5719408671400776,7.642490421435663
68,68,Arianespace,"ELS, Guiana Space Centre, French Guiana, France","Wed Dec 18, 2019 08:54 UTC","Soyuz ST-A/Fregat-M | CSG-1, CHEOPS & Others",StatusActive,,Success,16.239121,-61.365446,57.57557903125176,29.097059263190708,7.8910134072095
69,69,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Tue Dec 17, 2019 00:10 UTC",Falcon 9 Block 5 | JCSAT-18 / Kacific-1,StatusActive,50.0,Success,28.39402,-80.603151,52.72569660645048,21.449449085561838,7.936782925456258
70,70,CASC,"LC-3, Xichang Satellite Launch Center, China","Mon Dec 16, 2019 07:22 UTC",Long March 3B/YZ-1 | BeiDou-3 M19 & M20,StatusActive,,Success,35.0,105.0,77.12699827020278,-12.785535493202264,7.7606252310976505
71,71,Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA","Wed Dec 11, 2019 17:55 UTC",New Shepard | NS-12,StatusActive,,Success,31.80238,-97.09167,60.99153213557407,-6.428038016744381,7.413514982816941
72,72,ISRO,"First Launch Pad, Satish Dhawan Space Centre, India","Wed Dec 11, 2019 09:55 UTC",PSLV-QL | RISAT 2BR1,StatusActive,21.0,Success,22.0,79.0,49.64599072456184,22.000029086057182,2.901199078518056
73,73,VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia","Wed Dec 11, 2019 08:54 UTC",Soyuz 2.1b/Fregat | Cosmos 2544,StatusActive,48.5,Success,60.0,100.0,63.33192011503584,-1.048181994521984,7.869880236035218
74,74,ExPace,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Sat Dec 07, 2019 08:52 UTC",Kuaizhou 1A | HEAD-2A/B / SpaceTY 16/17 / Tianqi 4A/B,StatusActive,,Success,35.0,105.0,76.8934210855029,0.444725755016389,5.865249275013915
75,75,ExPace,"Taiyuan Satellite Launch Center, China","Sat Dec 07, 2019 02:55 UTC",Kuaizhou 1A | Jilin-1 Gaofen-02B,StatusActive,,Success,35.0,105.0,65.81099595690971,-6.116023417514177,14.730824394814203
76,76,Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Fri Dec 06, 2019 09:34 UTC",Soyuz 2.1a | Progress MS-13 (74P),StatusActive,48.5,Success,46.0,63.25,75.78799882266338,11.249607835291599,14.986588849510333
77,77,Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand","Fri Dec 06, 2019 08:18 UTC",Electron/Curie | Running Out Of Fingers,StatusActive,7.5,Success,-42.03333,173.85,67.67178482205364,-12.530803784984787,10.199612332175915
78,78,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Thu Dec 05, 2019 17:29 UTC",Falcon 9 Block 5 | CRS-19,StatusActive,50.0,Success,28.39402,-80.603151,59.96692327892795,16.00366103128795,5.3455025812464045
79,79,CASC,"LC-9, Taiyuan Satellite Launch Center, China","Wed Nov 27, 2019 23:52 UTC",Long March 4C | Gaofen-12,StatusActive,64.68,Success,35.0,105.0,73.98926418618562,14.497845006002333,12.42492880358174
80,80,ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India","Wed Nov 27, 2019 03:58 UTC",PSLV-XL | Cartosat-3 & Rideshares,StatusActive,31.0,Success,22.0,79.0,53.00199632298935,31.933946200849476,9.752485261231742
81,81,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France","Tue Nov 26, 2019 21:23 UTC",Ariane 5 ECA | Inmarsat 5 F5 & TIBA-1,StatusActive,200.0,Success,16.239121,-61.365446,64.8028977482537,15.76846470930391,4.388473210562789
82,82,VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia","Mon Nov 25, 2019 17:52 UTC",Soyuz 2.1v/Volga | Cosmos 2542 & 2543,StatusActive,,Success,60.0,100.0,72.96207238303805,0.06485415304263609,13.429514859964206
83,83,CASC,"LC-3, Xichang Satellite Launch Center, China","Sat Nov 23, 2019 00:55 UTC",Long March 3B/YZ-1 | BeiDou-3 M21 & M22,StatusActive,,Success,35.0,105.0,48.80749069038498,15.597755820369967,13.466360918781179
84,84,ExPace,"Site 95, Jiuquan Satellite Launch Center, China","Sun Nov 17, 2019 10:00 UTC","Kuaizhou 1A | KL-Alpha A, KL-Alpha B",StatusActive,,Success,40.964989,100.2838215,41.4457002092373,19.189938814431503,11.568711066877485
85,85,CASC,"LC-16, Taiyuan Satellite Launch Center, China","Wed Nov 13, 2019 06:35 UTC",Long March 6 | Ningxia-1 (x5),StatusActive,,Success,35.0,105.0,68.33375747125226,3.5639164198861817,9.034539898876362
86,86,ExPace,"Site 95, Jiuquan Satellite Launch Center, China","Wed Nov 13, 2019 03:40 UTC",Kuaizhou 1A | Jilin 1-02A,StatusActive,,Success,40.964989,100.2838215,62.60492644564704,8.185499081649347,12.343306852971141
87,87,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Mon Nov 11, 2019 14:56 UTC",Falcon 9 Block 5 | Starlink V1 L1,StatusActive,50.0,Success,28.39402,-80.603151,61.86329711428429,0.9512451946203204,3.7717310936904305
88,88,CASC,"LC-2, Xichang Satellite Launch Center, China","Mon Nov 04, 2019 17:43 UTC",Long March 3B/E | Beidou-3 IGSO-3,StatusActive,29.15,Success,35.0,105.0,72.06875021300219,1.8140986392753822,5.927245145058211
89,89,CASC,"LC-9, Taiyuan Satellite Launch Center, China","Sun Nov 03, 2019 03:22 UTC",Long March 4B | Gaofen-7,StatusActive,64.68,Success,35.0,105.0,63.2764254301874,-8.794459235626618,8.68190296206957
90,90,Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA","Sat Nov 02, 2019 13:59 UTC",Antares 230+ | CRS NG-12,StatusActive,85.0,Success,37.94074,-75.46742,67.97647626307887,2.966613169914477,11.964078677533223
91,91,Exos,"Vertical Launch Area, Spaceport America, New Mexico","Sat Oct 26, 2019 17:40 UTC",SARGE | Launch 4,StatusActive,,Failure,32.291119,-106.75377,54.789640591623964,2.5030534891022462,5.9514326048510116
92,92,CASC,"LC-3, Xichang Satellite Launch Center, China","Thu Oct 17, 2019 15:21 UTC",Long March 3B/E | TJSW-4,StatusActive,29.15,Success,35.0,105.0,41.07400690290706,19.27005585298335,12.395996651378653
93,93,Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand","Thu Oct 17, 2019 01:22 UTC",Electron/Curie | As The Crow Flies,StatusActive,7.5,Success,-42.03333,173.85,52.675593319246516,2.528231361940315,5.441894957411799
94,94,Northrop,"Stargazer, Cape Canaveral AFS, Florida, USA","Fri Oct 11, 2019 01:59 UTC",Pegasus XL | ICON,StatusActive,40.0,Success,28.39402,-80.603151,48.70469399517237,26.20932374342548,3.241273583024997
95,95,ILS,"Site 200/39, Baikonur Cosmodrome, Kazakhstan","Wed Oct 09, 2019 10:17 UTC",Proton-M/Briz-M | Eutelsat 5 West B & MEV-1,StatusActive,65.0,Success,46.0,63.25,79.87093025047305,0.32938928427038383,7.0466304917703715
96,96,CASC,"LC-9, Taiyuan Satellite Launch Center, China","Fri Oct 04, 2019 18:51 UTC",Long March 4C | Gaofen 10 (Replacement),StatusActive,64.68,Success,35.0,105.0,73.8866702884579,-7.82482815025801,12.697569204044315
97,97,VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia","Thu Sep 26, 2019 07:46 UTC",Soyuz 2.1b/Fregat | Cosmos 2541,StatusActive,48.5,Success,60.0,100.0,74.17504039896086,10.469701125292358,6.378469939695045
98,98,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Wed Sep 25, 2019 13:57 UTC",Soyuz FG | Soyuz MS-15 (61S),StatusRetired,,Success,46.0,63.25,81.96912204155765,-2.4573519895157023,13.995165056133807
99,99,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China","Wed Sep 25, 2019 00:54 UTC",Long March 2D | Yunhai-1-02,StatusActive,29.75,Success,35.0,105.0,73.78717374164958,-8.553646417171176,10.989055181770231
100,100,MHI,"LA-Y2, Tanegashima Space Center, Japan","Tue Sep 24, 2019 16:05 UTC",H-IIB | HTV-8,StatusRetired,112.5,Success,35.68536,139.75309,56.20076142799974,4.850530183852058,9.464377108787051
101,101,CASC,"LC-2, Xichang Satellite Launch Center, China","Sun Sep 22, 2019 21:10 UTC",Long March 3B/YZ-1 | BeiDou-3 M23 & M24,StatusActive,,Success,35.0,105.0,52.1886572771202,10.369914782816519,9.151574750676122
102,102,CASC,"Site 95, Jiuquan Satellite Launch Center, China","Thu Sep 19, 2019 06:42 UTC",Long March 11 | Zhuhai-1 Group 03,StatusActive,5.3,Success,40.964989,100.2838215,59.515156359709444,15.44841324301032,5.866498143615967
103,103,CASC,"LC-9, Taiyuan Satellite Launch Center, China","Thu Sep 12, 2019 03:26 UTC","Long March 4B | Ziyuan-2D, BNU-1 & Taurus-1",StatusActive,64.68,Success,35.0,105.0,74.55218224480724,8.432173393920245,6.047231381778799
104,104,ExPace,"Site 95, Jiuquan Satellite Launch Center, China","Fri Aug 30, 2019 23:41 UTC",Kuaizhou 1A | KX-09 & Others,StatusActive,,Success,40.964989,100.2838215,60.55215800693843,1.5804319278537915,9.732834712291062
105,105,VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia","Fri Aug 30, 2019 14:00 UTC",Rokot/Briz KM | Cosmos 2540,StatusRetired,41.8,Success,60.0,100.0,72.49036377578354,3.225789551472076,6.492379207087674
106,106,ISA,"Imam Khomeini Spaceport, Semnan Space Center, Iran","Thu Aug 29, 2019",Safir-1B+ | Nahid-1,StatusActive,,Prelaunch Failure,32.0,53.0,62.397162183371265,5.759769601629915,9.24334188785855
107,107,ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA","Thu Aug 22, 2019 13:06 UTC","Delta IV Medium+ (4,2) | GPS III SV02",StatusRetired,164.0,Success,28.39402,-80.603151,63.18661244495218,16.11358096972793,9.472834870104606
108,108,Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan","Thu Aug 22, 2019 03:38 UTC",Soyuz 2.1a | Soyuz MS-14 (60S),StatusActive,48.5,Success,46.0,63.25,72.37700064204665,9.814650842381813,12.153149916777565
109,109,Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand","Mon Aug 19, 2019 12:12 UTC","Electron/Curie | Look Ma, No Hands!",StatusActive,7.5,Success,-42.03333,173.85,52.96066883873589,2.0921124133259426,8.817117279701352
110,110,CASC,"LC-2, Xichang Satellite Launch Center, China","Mon Aug 19, 2019 12:03 UTC",Long March 3B/E | ChinaSat 18,StatusActive,29.15,Success,35.0,105.0,83.15606226261505,-0.4486760271099861,11.490177560701756
